102484,30161907,commodity,#ref-unspsc.102484#,,7.0901
102485,30161908,commodity,#ref-unspsc.102485#,,7.0901
102486,30170000,family,#ref-unspsc.102486#,,7.0901
102487,30171500,class,#ref-unspsc.102487#,,7.0901
102488,30171501,commodity,#ref-unspsc.102488#,,7.0901
102489,30171502,commodity,#ref-unspsc.102489#,,7.0901
102490,30171503,commodity,#ref-unspsc.102490#,,7.0901
102491,30171504,commodity,#ref-unspsc.102491#,,7.0901
102492,30171505,commodity,#ref-unspsc.102492#,,7.0901
102493,30171506,commodity,#ref-unspsc.102493#,,7.0901
102494,30171507,commodity,#ref-unspsc.102494#,,7.0901
102495,30171508,commodity,#ref-unspsc.102495#,,7.0901
111174,30171509,commodity,#ref-unspsc.111174#,,7.0901
133371,30171510,commodity,#ref-unspsc.133371#,,7.0901
133490,30171511,commodity,#ref-unspsc.133490#,,7.0901
133525,30171512,commodity,#ref-unspsc.133525#,,7.0901
136570,30171513,commodity,#ref-unspsc.136570#,,7.0901
114490,30171514,commodity,#ref-unspsc.114490#,,7.0901
102496,30171600,class,#ref-unspsc.102496#,,7.0901
107614,30171604,commodity,#ref-unspsc.107614#,,7.0901
107615,30171605,commodity,#ref-unspsc.107615#,,7.0901
107616,30171606,commodity,#ref-unspsc.107616#,,7.0901
107617,30171607,commodity,#ref-unspsc.107617#,,7.0901
107618,30171608,commodity,#ref-unspsc.107618#,,7.0901
107619,30171609,commodity,#ref-unspsc.107619#,,7.0901
107620,30171610,commodity,#ref-unspsc.107620#,,7.0901
107621,30171611,commodity,#ref-unspsc.107621#,,7.0901
107622,30171612,commodity,#ref-unspsc.107622#,,7.0901
107623,30171613,commodity,#ref-unspsc.107623#,,7.0901
114477,30171614,commodity,#ref-unspsc.114477#,,7.0901
132608,30171615,commodity,#ref-unspsc.132608#,,7.0901
102500,30171700,class,#ref-unspsc.102500#,,7.0901
102501,30171701,commodity,#ref-unspsc.102501#,,7.0901
102503,30171703,commodity,#ref-unspsc.102503#,,7.0901
102504,30171704,commodity,#ref-unspsc.102504#,,7.0901
102505,30171705,commodity,#ref-unspsc.102505#,,7.0901
102506,30171706,commodity,#ref-unspsc.102506#,,7.0901
102507,30171707,commodity,#ref-unspsc.102507#,,7.0901
102508,30171708,commodity,#ref-unspsc.102508#,,7.0901
102509,30171709,commodity,#ref-unspsc.102509#,,7.0901
102499,30171800,class,#ref-unspsc.102499#,,7.0901
107624,30171801,commodity,#ref-unspsc.107624#,,7.0901
107625,30171802,commodity,#ref-unspsc.107625#,,7.0901
107626,30171803,commodity,#ref-unspsc.107626#,,7.0901
102497,30171900,class,#ref-unspsc.102497#,,7.0901
107627,30171901,commodity,#ref-unspsc.107627#,,7.0901
107628,30171902,commodity,#ref-unspsc.107628#,,7.0901
107629,30171903,commodity,#ref-unspsc.107629#,,7.0901
107630,30171904,commodity,#ref-unspsc.107630#,,7.0901
107631,30171905,commodity,#ref-unspsc.107631#,,7.0901
107632,30171906,commodity,#ref-unspsc.107632#,,7.0901
133442,30172000,class,#ref-unspsc.133442#,,7.0901
133443,30172001,commodity,#ref-unspsc.133443#,,7.0901
133444,30172002,commodity,#ref-unspsc.133444#,,7.0901
102510,30180000,family,#ref-unspsc.102510#,,7.0901
102511,30181500,class,#ref-unspsc.102511#,,7.0901
102512,30181501,commodity,#ref-unspsc.102512#,,7.0901
102513,30181502,commodity,#ref-unspsc.102513#,,7.0901
102514,30181503,commodity,#ref-unspsc.102514#,,7.0901
102515,30181504,commodity,#ref-unspsc.102515#,,7.0901
102516,30181505,commodity,#ref-unspsc.102516#,,7.0901
102517,30181506,commodity,#ref-unspsc.102517#,,7.0901
102518,30181507,commodity,#ref-unspsc.102518#,,7.0901
114232,30181508,commodity,#ref-unspsc.114232#,,7.0901
133092,30181509,commodity,#ref-unspsc.133092#,,7.0901
133093,30181510,commodity,#ref-unspsc.133093#,,7.0901
136250,30181511,commodity,#ref-unspsc.136250#,,7.0901
136251,30181512,commodity,#ref-unspsc.136251#,,7.0901
136252,30181513,commodity,#ref-unspsc.136252#,,7.0901
136303,30181514,commodity,#ref-unspsc.136303#,,7.0901
136304,30181515,commodity,#ref-unspsc.136304#,,7.0901
102519,30190000,family,#ref-unspsc.102519#,,7.0901
102520,30191500,class,#ref-unspsc.102520#,,7.0901
102521,30191501,commodity,#ref-unspsc.102521#,,7.0901
102522,30191502,commodity,#ref-unspsc.102522#,,7.0901
113047,30191505,commodity,#ref-unspsc.113047#,,7.0901
133275,30191600,class,#ref-unspsc.133275#,,7.0901
133276,30191601,commodity,#ref-unspsc.133276#,,7.0901
133277,30191602,commodity,#ref-unspsc.133277#,,7.0901
134919,30191603,commodity,#ref-unspsc.134919#,,7.0901
102525,30200000,family,#ref-unspsc.102525#,,7.0901
102526,30201500,class,#ref-unspsc.102526#,,7.0901
102527,30201501,commodity,#ref-unspsc.102527#,,7.0901
102528,30201502,commodity,#ref-unspsc.102528#,,7.0901
102529,30201600,class,#ref-unspsc.102529#,,7.0901
102530,30201601,commodity,#ref-unspsc.102530#,,7.0901
102531,30201602,commodity,#ref-unspsc.102531#,,7.0901
102532,30201603,commodity,#ref-unspsc.102532#,,7.0901
133126,30201604,commodity,#ref-unspsc.133126#,,7.0901
134783,30201605,commodity,#ref-unspsc.134783#,,7.0901
136607,30201606,commodity,#ref-unspsc.136607#,,7.0901
102533,30201700,class,#ref-unspsc.102533#,,7.0901
102534,30201701,commodity,#ref-unspsc.102534#,,7.0901
102535,30201702,commodity,#ref-unspsc.102535#,,7.0901
102536,30201703,commodity,#ref-unspsc.102536#,,7.0901
102537,30201704,commodity,#ref-unspsc.102537#,,7.0901
102538,30201705,commodity,#ref-unspsc.102538#,,7.0901
102539,30201706,commodity,#ref-unspsc.102539#,,7.0901
102540,30201707,commodity,#ref-unspsc.102540#,,7.0901
112892,30201708,commodity,#ref-unspsc.112892#,,7.0901
134790,30201710,commodity,#ref-unspsc.134790#,,7.0901
133332,30201711,commodity,#ref-unspsc.133332#,,7.0901
117136,30201712,commodity,#ref-unspsc.117136#,,7.0901
102541,30201800,class,#ref-unspsc.102541#,,7.0901
102542,30201801,commodity,#ref-unspsc.102542#,,7.0901
102543,30201802,commodity,#ref-unspsc.102543#,,7.0901
102544,30201803,commodity,#ref-unspsc.102544#,,7.0901
102545,30201900,class,#ref-unspsc.102545#,,7.0901
102546,30201901,commodity,#ref-unspsc.102546#,,7.0901
102547,30201902,commodity,#ref-unspsc.102547#,,7.0901
102548,30201903,commodity,#ref-unspsc.102548#,,7.0901
102549,30201904,commodity,#ref-unspsc.102549#,,7.0901
112893,30220000,family,#ref-unspsc.112893#,,7.0901
112894,30221000,class,#ref-unspsc.112894#,,7.0901
112895,30221001,commodity,#ref-unspsc.112895#,,7.0901
111383,30221002,commodity,#ref-unspsc.111383#,,7.0901
132802,30221003,commodity,#ref-unspsc.132802#,,7.0901
132803,30221004,commodity,#ref-unspsc.132803#,,7.0901
132804,30221005,commodity,#ref-unspsc.132804#,,7.0901
132805,30221006,commodity,#ref-unspsc.132805#,,7.0901
132806,30221007,commodity,#ref-unspsc.132806#,,7.0901
132807,30221009,commodity,#ref-unspsc.132807#,,7.0901
132808,30221010,commodity,#ref-unspsc.132808#,,7.0901
132809,30221011,commodity,#ref-unspsc.132809#,,7.0901
132810,30221012,commodity,#ref-unspsc.132810#,,7.0901
132811,30221013,commodity,#ref-unspsc.132811#,,7.0901
132812,30221014,commodity,#ref-unspsc.132812#,,7.0901
112897,30222000,class,#ref-unspsc.112897#,,7.0901
112898,30222001,commodity,#ref-unspsc.112898#,,7.0901
112899,30222002,commodity,#ref-unspsc.112899#,,7.0901
132813,30222003,commodity,#ref-unspsc.132813#,,7.0901
132814,30222004,commodity,#ref-unspsc.132814#,,7.0901
132815,30222005,commodity,#ref-unspsc.132815#,,7.0901
132816,30222006,commodity,#ref-unspsc.132816#,,7.0901
132817,30222007,commodity,#ref-unspsc.132817#,,7.0901
132818,30222008,commodity,#ref-unspsc.132818#,,7.0901
132819,30222009,commodity,#ref-unspsc.132819#,,7.0901
132820,30222010,commodity,#ref-unspsc.132820#,,7.0901
132821,30222011,commodity,#ref-unspsc.132821#,,7.0901
132822,30222012,commodity,#ref-unspsc.132822#,,7.0901
132823,30222013,commodity,#ref-unspsc.132823#,,7.0901
132824,30222014,commodity,#ref-unspsc.132824#,,7.0901
132825,30222015,commodity,#ref-unspsc.132825#,,7.0901
132826,30222016,commodity,#ref-unspsc.132826#,,7.0901
132827,30222017,commodity,#ref-unspsc.132827#,,7.0901
132828,30222018,commodity,#ref-unspsc.132828#,,7.0901
132829,30222019,commodity,#ref-unspsc.132829#,,7.0901
132830,30222020,commodity,#ref-unspsc.132830#,,7.0901
132831,30222021,commodity,#ref-unspsc.132831#,,7.0901
132832,30222022,commodity,#ref-unspsc.132832#,,7.0901
132833,30222023,commodity,#ref-unspsc.132833#,,7.0901
132834,30222024,commodity,#ref-unspsc.132834#,,7.0901
132835,30222025,commodity,#ref-unspsc.132835#,,7.0901
132836,30222026,commodity,#ref-unspsc.132836#,,7.0901
132837,30222027,commodity,#ref-unspsc.132837#,,7.0901
132838,30222028,commodity,#ref-unspsc.132838#,,7.0901
132839,30222029,commodity,#ref-unspsc.132839#,,7.0901
132840,30222030,commodity,#ref-unspsc.132840#,,7.0901
132841,30222031,commodity,#ref-unspsc.132841#,,7.0901
132842,30222032,commodity,#ref-unspsc.132842#,,7.0901
132843,30222033,commodity,#ref-unspsc.132843#,,7.0901
132844,30222034,commodity,#ref-unspsc.132844#,,7.0901
132845,30222035,commodity,#ref-unspsc.132845#,,7.0901
132846,30222036,commodity,#ref-unspsc.132846#,,7.0901
132847,30222037,commodity,#ref-unspsc.132847#,,7.0901
132848,30222038,commodity,#ref-unspsc.132848#,,7.0901
132849,30222039,commodity,#ref-unspsc.132849#,,7.0901
132850,30222040,commodity,#ref-unspsc.132850#,,7.0901
132851,30222041,commodity,#ref-unspsc.132851#,,7.0901
132852,30222042,commodity,#ref-unspsc.132852#,,7.0901
132853,30222043,commodity,#ref-unspsc.132853#,,7.0901
132854,30222044,commodity,#ref-unspsc.132854#,,7.0901
132855,30222045,commodity,#ref-unspsc.132855#,,7.0901
132856,30222046,commodity,#ref-unspsc.132856#,,7.0901
132857,30222047,commodity,#ref-unspsc.132857#,,7.0901
132858,30222048,commodity,#ref-unspsc.132858#,,7.0901
132859,30222049,commodity,#ref-unspsc.132859#,,7.0901
132860,30222050,commodity,#ref-unspsc.132860#,,7.0901
132861,30222051,commodity,#ref-unspsc.132861#,,7.0901
132862,30222052,commodity,#ref-unspsc.132862#,,7.0901
132863,30222053,commodity,#ref-unspsc.132863#,,7.0901
132864,30222054,commodity,#ref-unspsc.132864#,,7.0901
132865,30222055,commodity,#ref-unspsc.132865#,,7.0901
132866,30222056,commodity,#ref-unspsc.132866#,,7.0901
132867,30222057,commodity,#ref-unspsc.132867#,,7.0901
132868,30222058,commodity,#ref-unspsc.132868#,,7.0901
132869,30222059,commodity,#ref-unspsc.132869#,,7.0901
132870,30222060,commodity,#ref-unspsc.132870#,,7.0901
132871,30222061,commodity,#ref-unspsc.132871#,,7.0901
132872,30222063,commodity,#ref-unspsc.132872#,,7.0901
132776,30222100,class,#ref-unspsc.132776#,,7.0901
132777,30222101,commodity,#ref-unspsc.132777#,,7.0901
132778,30222102,commodity,#ref-unspsc.132778#,,7.0901
132779,30222103,commodity,#ref-unspsc.132779#,,7.0901
132780,30222104,commodity,#ref-unspsc.132780#,,7.0901
132781,30222105,commodity,#ref-unspsc.132781#,,7.0901
132782,30222106,commodity,#ref-unspsc.132782#,,7.0901
132783,30222107,commodity,#ref-unspsc.132783#,,7.0901
132784,30222108,commodity,#ref-unspsc.132784#,,7.0901
132785,30222109,commodity,#ref-unspsc.132785#,,7.0901
132786,30222110,commodity,#ref-unspsc.132786#,,7.0901
132787,30222111,commodity,#ref-unspsc.132787#,,7.0901
132788,30222112,commodity,#ref-unspsc.132788#,,7.0901
132789,30222113,commodity,#ref-unspsc.132789#,,7.0901
132790,30222114,commodity,#ref-unspsc.132790#,,7.0901
132791,30222115,commodity,#ref-unspsc.132791#,,7.0901
132792,30222116,commodity,#ref-unspsc.132792#,,7.0901
132793,30222200,class,#ref-unspsc.132793#,,7.0901
132794,30222201,commodity,#ref-unspsc.132794#,,7.0901
132795,30222202,commodity,#ref-unspsc.132795#,,7.0901
132796,30222203,commodity,#ref-unspsc.132796#,,7.0901
132797,30222204,commodity,#ref-unspsc.132797#,,7.0901
132798,30222205,commodity,#ref-unspsc.132798#,,7.0901
132799,30222206,commodity,#ref-unspsc.132799#,,7.0901
132800,30222207,commodity,#ref-unspsc.132800#,,7.0901
132801,30222208,commodity,#ref-unspsc.132801#,,7.0901
132873,30222300,class,#ref-unspsc.132873#,,7.0901
132874,30222301,commodity,#ref-unspsc.132874#,,7.0901
132875,30222302,commodity,#ref-unspsc.132875#,,7.0901
132876,30222303,commodity,#ref-unspsc.132876#,,7.0901
132877,30222304,commodity,#ref-unspsc.132877#,,7.0901
132878,30222305,commodity,#ref-unspsc.132878#,,7.0901
132879,30222306,commodity,#ref-unspsc.132879#,,7.0901
132880,30222307,commodity,#ref-unspsc.132880#,,7.0901
132881,30222308,commodity,#ref-unspsc.132881#,,7.0901
132882,30222309,commodity,#ref-unspsc.132882#,,7.0901
132883,30222400,class,#ref-unspsc.132883#,,7.0901
132884,30222401,commodity,#ref-unspsc.132884#,,7.0901
132885,30222402,commodity,#ref-unspsc.132885#,,7.0901
132886,30222403,commodity,#ref-unspsc.132886#,,7.0901
132887,30222404,commodity,#ref-unspsc.132887#,,7.0901
132888,30222405,commodity,#ref-unspsc.132888#,,7.0901
132889,30222406,commodity,#ref-unspsc.132889#,,7.0901
132890,30222407,commodity,#ref-unspsc.132890#,,7.0901
132891,30222408,commodity,#ref-unspsc.132891#,,7.0901
132892,30222409,commodity,#ref-unspsc.132892#,,7.0901
132893,30222500,class,#ref-unspsc.132893#,,7.0901
132894,30222501,commodity,#ref-unspsc.132894#,,7.0901
132895,30222502,commodity,#ref-unspsc.132895#,,7.0901
132896,30222503,commodity,#ref-unspsc.132896#,,7.0901
132897,30222504,commodity,#ref-unspsc.132897#,,7.0901
132898,30222505,commodity,#ref-unspsc.132898#,,7.0901
132899,30222506,commodity,#ref-unspsc.132899#,,7.0901
132900,30222507,commodity,#ref-unspsc.132900#,,7.0901
132901,30222600,class,#ref-unspsc.132901#,,7.0901
132902,30222601,commodity,#ref-unspsc.132902#,,7.0901
132903,30222602,commodity,#ref-unspsc.132903#,,7.0901
132904,30222603,commodity,#ref-unspsc.132904#,,7.0901
132905,30222604,commodity,#ref-unspsc.132905#,,7.0901
132906,30222605,commodity,#ref-unspsc.132906#,,7.0901
132907,30222606,commodity,#ref-unspsc.132907#,,7.0901
132908,30222607,commodity,#ref-unspsc.132908#,,7.0901
132909,30222608,commodity,#ref-unspsc.132909#,,7.0901
132910,30222700,class,#ref-unspsc.132910#,,7.0901
132911,30222701,commodity,#ref-unspsc.132911#,,7.0901
132912,30222702,commodity,#ref-unspsc.132912#,,7.0901
132913,30222703,commodity,#ref-unspsc.132913#,,7.0901
132914,30222800,class,#ref-unspsc.132914#,,7.0901
132915,30222801,commodity,#ref-unspsc.132915#,,7.0901
132916,30222802,commodity,#ref-unspsc.132916#,,7.0901
132917,30222803,commodity,#ref-unspsc.132917#,,7.0901
132918,30222900,class,#ref-unspsc.132918#,,7.0901
132919,30222901,commodity,#ref-unspsc.132919#,,7.0901
132920,30222902,commodity,#ref-unspsc.132920#,,7.0901
132921,30222903,commodity,#ref-unspsc.132921#,,7.0901
132922,30222904,commodity,#ref-unspsc.132922#,,7.0901
132923,30223000,class,#ref-unspsc.132923#,,7.0901
132924,30223001,commodity,#ref-unspsc.132924#,,7.0901
132925,30223002,commodity,#ref-unspsc.132925#,,7.0901
132926,30223003,commodity,#ref-unspsc.132926#,,7.0901
102648,31000000,segment,#ref-unspsc.102648#,,7.0901
102649,31100000,family,#ref-unspsc.102649#,,7.0901
102650,31101500,class,#ref-unspsc.102650#,,7.0901
102651,31101501,commodity,#ref-unspsc.102651#,,7.0901
102652,31101502,commodity,#ref-unspsc.102652#,,7.0901
102653,31101503,commodity,#ref-unspsc.102653#,,7.0901
102654,31101504,commodity,#ref-unspsc.102654#,,7.0901
102655,31101505,commodity,#ref-unspsc.102655#,,7.0901
102656,31101506,commodity,#ref-unspsc.102656#,,7.0901
102657,31101507,commodity,#ref-unspsc.102657#,,7.0901
102658,31101508,commodity,#ref-unspsc.102658#,,7.0901
102659,31101509,commodity,#ref-unspsc.102659#,,7.0901
102660,31101510,commodity,#ref-unspsc.102660#,,7.0901
102661,31101511,commodity,#ref-unspsc.102661#,,7.0901
102662,31101512,commodity,#ref-unspsc.102662#,,7.0901
102663,31101513,commodity,#ref-unspsc.102663#,,7.0901
102664,31101514,commodity,#ref-unspsc.102664#,,7.0901
102665,31101515,commodity,#ref-unspsc.102665#,,7.0901
102666,31101516,commodity,#ref-unspsc.102666#,,7.0901
102667,31101600,class,#ref-unspsc.102667#,,7.0901
102668,31101601,commodity,#ref-unspsc.102668#,,7.0901
102669,31101602,commodity,#ref-unspsc.102669#,,7.0901
102670,31101603,commodity,#ref-unspsc.102670#,,7.0901
102671,31101604,commodity,#ref-unspsc.102671#,,7.0901
102672,31101605,commodity,#ref-unspsc.102672#,,7.0901
102673,31101606,commodity,#ref-unspsc.102673#,,7.0901
102674,31101607,commodity,#ref-unspsc.102674#,,7.0901
102675,31101608,commodity,#ref-unspsc.102675#,,7.0901
102676,31101609,commodity,#ref-unspsc.102676#,,7.0901
102677,31101610,commodity,#ref-unspsc.102677#,,7.0901
102678,31101611,commodity,#ref-unspsc.102678#,,7.0901
102679,31101612,commodity,#ref-unspsc.102679#,,7.0901
102680,31101613,commodity,#ref-unspsc.102680#,,7.0901
102681,31101614,commodity,#ref-unspsc.102681#,,7.0901
102682,31101615,commodity,#ref-unspsc.102682#,,7.0901
102683,31101616,commodity,#ref-unspsc.102683#,,7.0901
102684,31101700,class,#ref-unspsc.102684#,,7.0901
102685,31101701,commodity,#ref-unspsc.102685#,,7.0901
102686,31101702,commodity,#ref-unspsc.102686#,,7.0901
102687,31101703,commodity,#ref-unspsc.102687#,,7.0901
102688,31101704,commodity,#ref-unspsc.102688#,,7.0901
102689,31101705,commodity,#ref-unspsc.102689#,,7.0901
102690,31101706,commodity,#ref-unspsc.102690#,,7.0901
102691,31101707,commodity,#ref-unspsc.102691#,,7.0901
102692,31101708,commodity,#ref-unspsc.102692#,,7.0901
102693,31101709,commodity,#ref-unspsc.102693#,,7.0901
102694,31101710,commodity,#ref-unspsc.102694#,,7.0901
102695,31101711,commodity,#ref-unspsc.102695#,,7.0901
102696,31101712,commodity,#ref-unspsc.102696#,,7.0901
102697,31101713,commodity,#ref-unspsc.102697#,,7.0901
102698,31101714,commodity,#ref-unspsc.102698#,,7.0901
102699,31101715,commodity,#ref-unspsc.102699#,,7.0901
102700,31101716,commodity,#ref-unspsc.102700#,,7.0901
102701,31101800,class,#ref-unspsc.102701#,,7.0901
102702,31101801,commodity,#ref-unspsc.102702#,,7.0901
102703,31101802,commodity,#ref-unspsc.102703#,,7.0901
102704,31101803,commodity,#ref-unspsc.102704#,,7.0901
102705,31101804,commodity,#ref-unspsc.102705#,,7.0901
102706,31101805,commodity,#ref-unspsc.102706#,,7.0901
102707,31101806,commodity,#ref-unspsc.102707#,,7.0901
102708,31101807,commodity,#ref-unspsc.102708#,,7.0901
102709,31101808,commodity,#ref-unspsc.102709#,,7.0901
102710,31101809,commodity,#ref-unspsc.102710#,,7.0901
102711,31101810,commodity,#ref-unspsc.102711#,,7.0901
102712,31101811,commodity,#ref-unspsc.102712#,,7.0901
102713,31101812,commodity,#ref-unspsc.102713#,,7.0901
102714,31101813,commodity,#ref-unspsc.102714#,,7.0901
102715,31101814,commodity,#ref-unspsc.102715#,,7.0901
102716,31101815,commodity,#ref-unspsc.102716#,,7.0901
102717,31101816,commodity,#ref-unspsc.102717#,,7.0901
102718,31101900,class,#ref-unspsc.102718#,,7.0901
102719,31101901,commodity,#ref-unspsc.102719#,,7.0901
102720,31101902,commodity,#ref-unspsc.102720#,,7.0901
102721,31101903,commodity,#ref-unspsc.102721#,,7.0901
102722,31101904,commodity,#ref-unspsc.102722#,,7.0901
102723,31101905,commodity,#ref-unspsc.102723#,,7.0901
102724,31101906,commodity,#ref-unspsc.102724#,,7.0901
102725,31101907,commodity,#ref-unspsc.102725#,,7.0901
102726,31101908,commodity,#ref-unspsc.102726#,,7.0901
102727,31101909,commodity,#ref-unspsc.102727#,,7.0901
102728,31101910,commodity,#ref-unspsc.102728#,,7.0901
102729,31101911,commodity,#ref-unspsc.102729#,,7.0901
102730,31101912,commodity,#ref-unspsc.102730#,,7.0901
102731,31102000,class,#ref-unspsc.102731#,,7.0901
102732,31102001,commodity,#ref-unspsc.102732#,,7.0901
102733,31102002,commodity,#ref-unspsc.102733#,,7.0901
102734,31102003,commodity,#ref-unspsc.102734#,,7.0901
102735,31102004,commodity,#ref-unspsc.102735#,,7.0901
102736,31102005,commodity,#ref-unspsc.102736#,,7.0901
102737,31102006,commodity,#ref-unspsc.102737#,,7.0901
102738,31102007,commodity,#ref-unspsc.102738#,,7.0901
102739,31102008,commodity,#ref-unspsc.102739#,,7.0901
102740,31102009,commodity,#ref-unspsc.102740#,,7.0901
102741,31102010,commodity,#ref-unspsc.102741#,,7.0901
102742,31102011,commodity,#ref-unspsc.102742#,,7.0901
102743,31102012,commodity,#ref-unspsc.102743#,,7.0901
102744,31102013,commodity,#ref-unspsc.102744#,,7.0901
102745,31102014,commodity,#ref-unspsc.102745#,,7.0901
102746,31102015,commodity,#ref-unspsc.102746#,,7.0901
102747,31102016,commodity,#ref-unspsc.102747#,,7.0901
102748,31102100,class,#ref-unspsc.102748#,,7.0901
102749,31102101,commodity,#ref-unspsc.102749#,,7.0901
102750,31102102,commodity,#ref-unspsc.102750#,,7.0901
102751,31102103,commodity,#ref-unspsc.102751#,,7.0901
102752,31102104,commodity,#ref-unspsc.102752#,,7.0901
102753,31102105,commodity,#ref-unspsc.102753#,,7.0901
102754,31102106,commodity,#ref-unspsc.102754#,,7.0901
102755,31102107,commodity,#ref-unspsc.102755#,,7.0901
102756,31102108,commodity,#ref-unspsc.102756#,,7.0901
102757,31102109,commodity,#ref-unspsc.102757#,,7.0901
102758,31102110,commodity,#ref-unspsc.102758#,,7.0901
102759,31102111,commodity,#ref-unspsc.102759#,,7.0901
102760,31102112,commodity,#ref-unspsc.102760#,,7.0901
102761,31102113,commodity,#ref-unspsc.102761#,,7.0901
102762,31102114,commodity,#ref-unspsc.102762#,,7.0901
102763,31102115,commodity,#ref-unspsc.102763#,,7.0901
102764,31102116,commodity,#ref-unspsc.102764#,,7.0901
102765,31102200,class,#ref-unspsc.102765#,,7.0901
102766,31102201,commodity,#ref-unspsc.102766#,,7.0901
102767,31102202,commodity,#ref-unspsc.102767#,,7.0901
102768,31102203,commodity,#ref-unspsc.102768#,,7.0901
102769,31102204,commodity,#ref-unspsc.102769#,,7.0901
102770,31102205,commodity,#ref-unspsc.102770#,,7.0901
102771,31102206,commodity,#ref-unspsc.102771#,,7.0901
102772,31102207,commodity,#ref-unspsc.102772#,,7.0901
102773,31102208,commodity,#ref-unspsc.102773#,,7.0901
102774,31102209,commodity,#ref-unspsc.102774#,,7.0901
102775,31102210,commodity,#ref-unspsc.102775#,,7.0901
102776,31102211,commodity,#ref-unspsc.102776#,,7.0901
102777,31102212,commodity,#ref-unspsc.102777#,,7.0901
102778,31102213,commodity,#ref-unspsc.102778#,,7.0901
102779,31102214,commodity,#ref-unspsc.102779#,,7.0901
102780,31102215,commodity,#ref-unspsc.102780#,,7.0901
102781,31102216,commodity,#ref-unspsc.102781#,,7.0901
102782,31102300,class,#ref-unspsc.102782#,,7.0901
102783,31102301,commodity,#ref-unspsc.102783#,,7.0901
102784,31102302,commodity,#ref-unspsc.102784#,,7.0901
102785,31102303,commodity,#ref-unspsc.102785#,,7.0901
102786,31102304,commodity,#ref-unspsc.102786#,,7.0901
102787,31102305,commodity,#ref-unspsc.102787#,,7.0901
102788,31102306,commodity,#ref-unspsc.102788#,,7.0901
102789,31102307,commodity,#ref-unspsc.102789#,,7.0901
102790,31102308,commodity,#ref-unspsc.102790#,,7.0901
102791,31102309,commodity,#ref-unspsc.102791#,,7.0901
102792,31102310,commodity,#ref-unspsc.102792#,,7.0901
102793,31102311,commodity,#ref-unspsc.102793#,,7.0901
102794,31102312,commodity,#ref-unspsc.102794#,,7.0901
102795,31102313,commodity,#ref-unspsc.102795#,,7.0901
102796,31102314,commodity,#ref-unspsc.102796#,,7.0901
102797,31102315,commodity,#ref-unspsc.102797#,,7.0901
102798,31102316,commodity,#ref-unspsc.102798#,,7.0901
102799,31102400,class,#ref-unspsc.102799#,,7.0901
102800,31102401,commodity,#ref-unspsc.102800#,,7.0901
102801,31102402,commodity,#ref-unspsc.102801#,,7.0901
102802,31102403,commodity,#ref-unspsc.102802#,,7.0901
102803,31102404,commodity,#ref-unspsc.102803#,,7.0901
102804,31102405,commodity,#ref-unspsc.102804#,,7.0901
102805,31102406,commodity,#ref-unspsc.102805#,,7.0901
102806,31102407,commodity,#ref-unspsc.102806#,,7.0901
102807,31102408,commodity,#ref-unspsc.102807#,,7.0901
102808,31102409,commodity,#ref-unspsc.102808#,,7.0901
102809,31102410,commodity,#ref-unspsc.102809#,,7.0901
102810,31102411,commodity,#ref-unspsc.102810#,,7.0901
102811,31102412,commodity,#ref-unspsc.102811#,,7.0901
102812,31102413,commodity,#ref-unspsc.102812#,,7.0901
102813,31102414,commodity,#ref-unspsc.102813#,,7.0901
102814,31102415,commodity,#ref-unspsc.102814#,,7.0901
102815,31102416,commodity,#ref-unspsc.102815#,,7.0901
102816,31110000,family,#ref-unspsc.102816#,,7.0901
102817,31111500,class,#ref-unspsc.102817#,,7.0901
102818,31111501,commodity,#ref-unspsc.102818#,,7.0901
102819,31111502,commodity,#ref-unspsc.102819#,,7.0901
102820,31111503,commodity,#ref-unspsc.102820#,,7.0901
102821,31111504,commodity,#ref-unspsc.102821#,,7.0901
102822,31111505,commodity,#ref-unspsc.102822#,,7.0901
102823,31111506,commodity,#ref-unspsc.102823#,,7.0901
102824,31111507,commodity,#ref-unspsc.102824#,,7.0901
102825,31111508,commodity,#ref-unspsc.102825#,,7.0901
102826,31111509,commodity,#ref-unspsc.102826#,,7.0901
102827,31111510,commodity,#ref-unspsc.102827#,,7.0901
102828,31111511,commodity,#ref-unspsc.102828#,,7.0901
102829,31111512,commodity,#ref-unspsc.102829#,,7.0901
102830,31111513,commodity,#ref-unspsc.102830#,,7.0901
102831,31111514,commodity,#ref-unspsc.102831#,,7.0901
102832,31111515,commodity,#ref-unspsc.102832#,,7.0901
102833,31111516,commodity,#ref-unspsc.102833#,,7.0901
102834,31111517,commodity,#ref-unspsc.102834#,,7.0901
102835,31111600,class,#ref-unspsc.102835#,,7.0901
102836,31111601,commodity,#ref-unspsc.102836#,,7.0901
102837,31111602,commodity,#ref-unspsc.102837#,,7.0901
102838,31111603,commodity,#ref-unspsc.102838#,,7.0901
102839,31111604,commodity,#ref-unspsc.102839#,,7.0901
102840,31111605,commodity,#ref-unspsc.102840#,,7.0901
102841,31111606,commodity,#ref-unspsc.102841#,,7.0901
102842,31111607,commodity,#ref-unspsc.102842#,,7.0901
102843,31111608,commodity,#ref-unspsc.102843#,,7.0901
102844,31111609,commodity,#ref-unspsc.102844#,,7.0901
102845,31111610,commodity,#ref-unspsc.102845#,,7.0901
102846,31111611,commodity,#ref-unspsc.102846#,,7.0901
